0.01004	0.07799
0.01008	0.14217
0.01012	0.34439
0.01016	0.54355
0.0102	0.85728
0.01024	1.21519
0.01028	1.64099
0.01032	1.99418
0.01036	2.41625
0.0104	2.8135
0.01044	3.16285
0.01048	3.2767
0.01052	3.29666
0.01056	3.19961
0.0106	3.07997
0.01064	2.98499
0.01068	2.72682
0.01072	2.37633
0.01076	2.00425
0.0108	1.54024
0.01084	1.12551
0.01088	0.68926
0.01092	0.41932
0.01096	0.29176
0.011	0.16525
0.01104	0.15709
0.01108	0.05551
0.01112	0.21299
0.01116	0.41758
0.0112	0.66915
0.01124	0.94406
0.01128	1.33621
0.01132	1.77521
0.01136	2.14372
0.0114	2.39506
0.01144	2.74104
0.01148	2.92323
0.01152	3.01248
0.01156	3.009
0.0116	2.96001
0.01164	2.81861
0.01168	2.65545
0.01172	2.32955
0.01176	2.02907
0.0118	1.56597
0.01184	1.26934
0.01188	0.88039
0.01192	0.58716
0.01196	0.38942
0.012	0.21646
0.01204	0.11517
0.01208	0.15587
0.01212	0.26779
0.01216	0.45077
0.0122	0.68114
0.01224	1.14678
0.01228	1.54182
0.01232	1.98376
0.01236	2.35496
0.0124	2.74937
0.01244	3.02583
0.01248	3.27831
0.01252	3.36564
0.01256	3.40531
0.0126	3.3266
0.01264	3.12935
0.01268	2.69591
0.01272	2.28469
0.01276	1.96577
0.0128	1.59763
0.01284	1.15641
0.01288	0.82975
0.01292	0.45294
0.01296	0.23756
0.013	0.04247
0.01304	0.05581
0.01308	0.13656
0.01312	0.33195
0.01316	0.61873
0.0132	0.87977
0.01324	1.20964
0.01328	1.65588
0.01332	2.07802
0.01336	2.49996
0.0134	2.80452
0.01344	3.10968
0.01348	3.27472
0.01352	3.32356
0.01356	3.4916
0.0136	3.33236
0.01364	3.03442
0.01368	2.73909
0.01372	2.32895
0.01376	2.01573
0.0138	1.61134
0.01384	1.28044
0.01388	0.92861
0.01392	0.57906
0.01396	0.32547
0.014	0.00292
0.01404	-0.0128
0.01408	0.11316
0.01412	0.33334
0.01416	0.57689
0.0142	0.82006
0.01424	1.15661
0.01428	1.51572
0.01432	1.85047
0.01436	2.34899
0.0144	2.77618
0.01444	3.08519
0.01448	3.20571
0.01452	3.23198
0.01456	3.2816
0.0146	3.14298
0.01464	2.81627
0.01468	2.51311
0.01472	2.13931
0.01476	1.81228
0.0148	1.32031
0.01484	0.94535
0.01488	0.59317
0.01492	0.40466
0.01496	0.23859
0.015	0.02446
0.01504	0.04439
0.01508	0.2512
0.01512	0.43331
0.01516	0.66146
0.0152	1.00634
0.01524	1.3976
0.01528	1.76504
0.01532	2.22641
0.01536	2.61734
0.0154	2.91463
0.01544	3.16559
0.01548	3.32342
0.01552	3.38835
0.01556	3.45463
0.0156	3.26379
0.01564	3.0277
0.01568	2.7699
0.01572	2.41988
0.01576	1.9542
0.0158	1.56092
0.01584	1.21635
0.01588	0.87299
0.01592	0.554
0.01596	0.25899
0.016	0.05814
0.01604	0.09209
0.01608	0.17233
0.01612	0.32212
0.01616	0.54125
0.0162	0.94704
0.01624	1.37471
0.01628	1.75372
0.01632	2.17843
0.01636	2.62554
0.0164	3.00129
0.01644	3.30598
0.01648	3.49289
0.01652	3.58583
0.01656	3.53806
0.0166	3.25582
0.01664	2.88049
0.01668	2.52971
0.01672	2.25043
0.01676	1.80756
0.0168	1.38923
0.01684	0.94802
0.01688	0.55402
0.01692	0.34776
0.01696	0.07018
0.017	-0.06747
0.01704	0.12237
0.01708	0.33357
0.01712	0.49543
0.01716	0.60787
0.0172	0.88234
0.01724	1.20112
0.01728	1.68196
0.01732	2.04302
0.01736	2.40232
0.0174	2.76015
0.01744	2.99935
0.01748	3.14384
0.01752	3.19397
0.01756	3.19708
0.0176	3.15342
0.01764	3.03971
0.01768	2.78565
0.01772	2.29752
0.01776	1.95168
0.0178	1.5365
0.01784	1.12257
0.01788	0.85088
0.01792	0.53322
0.01796	0.33414
0.018	0.15949
0.01804	0.10324
0.01808	0.18878
0.01812	0.36899
0.01816	0.64379
0.0182	0.87216
0.01824	1.21875
0.01828	1.66001
0.01832	2.00795
0.01836	2.38034
0.0184	2.73025
0.01844	2.98729
0.01848	3.15164
0.01852	3.19993
0.01856	3.15582
0.0186	3.08987
0.01864	2.95507
0.01868	2.6339
0.01872	2.17347
0.01876	1.85581
0.0188	1.51606
0.01884	1.01273
0.01888	0.60406
0.01892	0.38347
0.01896	0.18584
0.019	0.1283
0.01904	0.13989
0.01908	0.26727
0.01912	0.48658
0.01916	0.89155
0.0192	1.17637
0.01924	1.50562
0.01928	1.95004
0.01932	2.41577
0.01936	2.76208
0.0194	3.05982
0.01944	3.26227
0.01948	3.53424
0.01952	3.61728
0.01956	3.55876
0.0196	3.38242
0.01964	3.20595
0.01968	2.91188
0.01972	2.66482
0.01976	2.25317
0.0198	1.86506
0.01984	1.50036
0.01988	1.06493
0.01992	0.65275
0.01996	0.40472
0.02	0.27363
0.02004	0.18882
0.02008	0.1738
0.02012	0.34604
0.02016	0.51745
0.0202	0.87618
0.02024	1.18719
0.02028	1.75627
0.02032	2.23086
0.02036	2.61132
0.0204	2.92149
0.02044	3.13814
0.02048	3.44955
0.02052	3.57376
0.02056	3.5816
0.0206	3.47326
0.02064	3.27244
0.02068	3.00274
0.02072	2.47623
0.02076	2.09266
0.0208	1.71076
0.02084	1.33044
0.02088	0.99826
0.02092	0.54936
0.02096	0.3126
0.021	0.16998
0.02104	0.14467
0.02108	0.16589
0.02112	0.30397
0.02116	0.5117
0.0212	0.83597
0.02124	1.13566
0.02128	1.50485
0.02132	1.92035
0.02136	2.33539
0.0214	2.67975
0.02144	2.93029
0.02148	3.11086
0.02152	3.17474
0.02156	3.19276
0.0216	3.11811
0.02164	2.92754
0.02168	2.69177
0.02172	2.38741
0.02176	1.99106
0.0218	1.66736
0.02184	1.27519
0.02188	0.88483
0.02192	0.5196
0.02196	0.29673
0.022	0.16887
0.02204	0.06524
0.02208	0.10315
0.02212	0.3293
0.02216	0.50832
0.0222	0.68719
0.02224	0.98334
0.02228	1.30255
0.02232	1.76249
0.02236	2.19862
0.0224	2.47008
0.02244	2.74163
0.02248	3.01333
0.02252	3.14421
0.02256	3.15795
0.0226	3.03116
0.02264	3.06946
0.02268	2.87304
0.02272	2.53608
0.02276	2.1291
0.0228	1.67552
0.02284	1.29268
0.02288	0.95658
0.02292	0.61993
0.02296	0.37652
0.023	0.15561
0.02304	0.19204
0.02308	0.17994
0.02312	0.28385
0.02316	0.57416
0.0232	0.83924
0.02324	1.29071
0.02328	1.71701
0.02332	2.14211
0.02336	2.61323
0.0234	2.94252
0.02344	3.24787
0.02348	3.43547
0.02352	3.5761
0.02356	3.5524
0.0236	3.36466
0.02364	3.22461
0.02368	2.9207
0.02372	2.57059
0.02376	2.08027
0.0238	1.61434
0.02384	1.21966
0.02388	0.84898
0.02392	0.52562
0.02396	0.29643
0.024	0.13773
0.02404	0.09638
0.02408	0.19573
0.02412	0.36514
0.02416	0.6516
0.0242	0.91406
0.02424	1.2702
0.02428	1.67305
0.02432	1.93479
0.02436	2.3848
0.0244	2.69404
0.02444	3.00384
0.02448	3.33783
0.02452	3.4376
0.02456	3.3505
0.0246	3.31182
0.02464	3.3685
0.02468	3.09739
0.02472	2.61636
0.02476	2.25458
0.0248	1.80028
0.02484	1.41795
0.02488	0.91929
0.02492	0.65677
0.02496	0.37146
0.025	0.36872
0.02504	0.29562
0.02508	0.22266
0.02512	0.36129
0.02516	0.71121
0.0252	1.10768
0.02524	1.45666
0.02528	1.82877
0.02532	2.22408
0.02536	2.57216
0.0254	2.92014
0.02544	3.15055
0.02548	3.38106
0.02552	3.58814
0.02556	3.53678
0.0256	3.53271
0.02564	3.59925
0.02568	3.21915
0.02572	2.74528
0.02576	2.41254
0.0258	2.009
0.02584	1.60497
0.02588	1.19998
0.02592	0.77037
0.02596	0.45703
0.026	0.35375
0.02604	0.22522
0.02608	-0.02249
0.02612	0.29237
0.02616	0.67569
0.0262	1.08058
0.02624	1.41325
0.02628	1.83856
0.02632	2.1689
0.02636	2.68661
0.0264	2.96865
0.02644	3.32096
0.02648	3.5321
0.02652	3.79037
0.02656	3.79026
0.0266	3.74364
0.02664	3.65055
0.02668	3.34653
0.02672	2.87876
0.02676	2.36484
0.0268	1.89871
0.02684	1.50363
0.02688	1.08521
0.02692	0.83118
0.02696	0.52961
0.027	0.29784
0.02704	0.18265
0.02708	0.16027
0.02712	0.25402
0.02716	0.60473
0.0272	1.2121
0.02724	1.55889
0.02728	1.85702
0.02732	2.20084
0.02736	2.54357
0.0274	2.86192
0.02744	3.22664
0.02748	3.54386
0.02752	3.62578
0.02756	3.73132
0.0276	3.64902
0.02764	3.47318
0.02768	3.08642
0.02772	2.91197
0.02776	2.5735
0.0278	2.09466
0.02784	1.7105
0.02788	1.25627
0.02792	0.7789
0.02796	0.56028
0.028	0.34151
0.02804	0.16951
0.02808	0.11471
0.02812	0.31797
0.02816	0.37954
0.0282	0.65218
0.02824	1.08876
0.02828	1.47773
0.02832	1.88987
0.02836	2.39585
0.0284	2.6668
0.02844	2.93818
0.02848	3.16316
0.02852	3.34195
0.02856	3.45118
0.0286	3.44402
0.02864	3.25015
0.02868	2.94032
0.02872	2.63214
0.02876	2.25506
0.0288	1.73858
0.02884	1.31776
0.02888	0.99207
0.02892	0.71408
0.02896	0.36594
0.029	0.1355
0.02904	0.1164
0.02908	0.21423
0.02912	0.35822
0.02916	0.57174
0.0292	0.92517
0.02924	1.30084
0.02928	1.76928
0.02932	2.26024
0.02936	2.65648
0.0294	2.98188
0.02944	3.30725
0.02948	3.44482
0.02952	3.48901
0.02956	3.44005
0.0296	3.3217
0.02964	3.1106
0.02968	2.83043
0.02972	2.50477
0.02976	2.03969
0.0298	1.5998
0.02984	1.20851
0.02988	0.86571
0.02992	0.61818
0.02996	0.41872
0.03	0.22017
0.03004	0.06943
0.03008	0.06036
0.03012	0.19274
0.03016	0.39584
0.0302	0.74003
0.03024	1.13111
0.03028	1.52201
0.03032	1.98321
0.03036	2.35014
0.0304	2.74041
0.03044	3.10695
0.03048	3.42624
0.03052	3.65122
0.03056	3.64091
0.0306	3.55994
0.03064	3.40817
0.03068	3.115
0.03072	2.89182
0.03076	2.33875
0.0308	1.87889
0.03084	1.44125
0.03088	1.04895
0.03092	0.7017
0.03096	0.44626
0.031	0.28241
0.03104	0.20998
0.03108	0.15838
0.03112	0.29218
0.03116	0.49381
0.0312	0.8809
0.03124	1.35952
0.03128	1.7889
0.03132	2.21652
0.03136	2.64268
0.0314	2.97369
0.03144	3.32743
0.03148	3.5161
0.03152	3.58713
0.03156	3.70531
0.0316	3.49473
0.03164	3.30841
0.03168	2.93487
0.03172	2.58589
0.03176	2.23794
0.0318	1.75001
0.03184	1.28671
0.03188	0.87133
0.03192	0.57441
0.03196	0.32536
0.032	0.12423
0.03204	0.15906
0.03208	0.21819
0.03212	0.39573
0.03216	0.55071
0.0322	0.82429
0.03224	1.16954
0.03228	1.58657
0.03232	2.0286
0.03236	2.37816
0.0324	2.75291
0.03244	2.96481
0.03248	3.13157
0.03252	3.22968
0.03256	3.23567
0.0326	3.19653
0.03264	3.04169
0.03268	2.74763
0.03272	2.4553
0.03276	2.07049
0.0328	1.61656
0.03284	1.18732
0.03288	0.8294
0.03292	0.56593
0.03296	0.3025
0.033	0.22688
0.03304	0.19766
0.03308	0.2381
0.03312	0.48902
0.03316	0.64456
0.0332	0.96331
0.03324	1.37456
0.03328	1.76072
0.03332	2.19242
0.03336	2.45819
0.0334	2.74627
0.03344	3.0332
0.03348	3.20146
0.03352	3.27469
0.03356	3.20593
0.0336	3.11279
0.03364	2.92468
0.03368	2.52406
0.03372	2.26352
0.03376	1.97817
0.0338	1.62082
0.03384	1.23831
0.03388	0.78336
0.03392	0.42052
0.03396	0.24368
0.034	0.11171
0.03404	0.11865
0.03408	0.14699
0.03412	0.45546
0.03416	0.62095
0.0342	0.85548
0.03424	1.3003
0.03428	1.79109
0.03432	2.30478
0.03436	2.77109
0.0344	3.14328
0.03444	3.32764
0.03448	3.41858
0.03452	3.51032
0.03456	3.50895
0.0346	3.46163
0.03464	3.22745
0.03468	2.75963
0.03472	2.48141
0.03476	2.15746
0.0348	1.59977
0.03484	1.0905
0.03488	0.86444
0.03492	0.61555
0.03496	0.36741
0.035	0.14363
0.03504	0.08523
0.03508	0.00412
0.03512	0.27645
0.03516	0.40839
0.0352	0.47077
0.03524	0.88682
0.03528	1.37423
0.03532	1.93312
0.03536	2.32857
0.0354	2.79572
0.03544	3.05239
0.03548	3.14571
0.03552	3.28724
0.03556	3.35922
0.0356	3.17356
0.03564	2.98881
0.03568	2.61669
0.03572	2.33915
0.03576	1.87371
0.0358	1.31427
0.03584	0.84855
0.03588	0.66405
0.03592	0.40779
0.03596	0.22079
0.036	-0.01456
0.03604	-0.03966
0.03608	0.09835
0.03612	0.3994
0.03616	0.46402
0.0362	0.66882
0.03624	1.13142
0.03628	1.47592
0.03632	1.9614
0.03636	2.3999
0.0364	2.76818
0.03644	3.08999
0.03648	3.29503
0.03652	3.36007
0.03656	3.40286
0.0366	3.37649
0.03664	3.11654
0.03668	2.9053
0.03672	2.62517
0.03676	2.13515
0.0368	1.67041
0.03684	1.25429
0.03688	0.88659
0.03692	0.68459
0.03696	0.41297
0.037	0.1657
0.03704	0.03664
0.03708	0.14308
0.03712	0.27318
0.03716	0.37987
0.0372	0.62767
0.03724	1.03989
0.03728	1.49887
0.03732	2.00459
0.03736	2.32203
0.0374	2.7804
0.03744	3.14455
0.03748	3.46154
0.03752	3.59036
0.03756	3.67212
0.0376	3.65977
0.03764	3.52973
0.03768	3.21145
0.03772	2.89292
0.03776	2.38584
0.0378	1.90167
0.03784	1.41655
0.03788	0.97695
0.03792	0.6296
0.03796	0.44472
0.038	0.28102
0.03804	0.18543
0.03808	0.13442
0.03812	0.38656
0.03816	0.56565
0.0382	0.93054
0.03824	1.38734
0.03828	1.86581
0.03832	2.36653
0.03836	2.70187
0.0384	2.98988
0.03844	3.18393
0.03848	3.33144
0.03852	3.40923
0.03856	3.34711
0.0386	3.28648
0.03864	3.01599
0.03868	2.74752
0.03872	2.34021
0.03876	1.91178
0.0388	1.55632
0.03884	1.08578
0.03888	0.75846
0.03892	0.50334
0.03896	0.34348
0.039	0.20793
0.03904	0.02586
0.03908	0.12603
0.03912	0.31984
0.03916	0.51291
0.0392	0.79901
0.03924	1.20133
0.03928	1.7195
0.03932	2.11856
0.03936	2.53983
0.0394	2.91293
0.03944	3.19105
0.03948	3.44492
0.03952	3.48664
0.03956	3.34001
0.0396	3.24029
0.03964	3.09336
0.03968	2.73474
0.03972	2.32912
0.03976	1.89992
0.0398	1.54104
0.03984	1.04074
0.03988	0.68088
0.03992	0.4377
0.03996	0.24049
0.04	0.13615
0.04004	0.07759
0.04008	0.06478
0.04012	0.26226
0.04016	0.43487
0.0402	0.79433
0.04024	1.03509
0.04028	1.53352
0.04032	1.8902
0.04036	2.26997
0.0404	2.64951
0.04044	2.93496
0.04048	3.19707
0.04052	3.29497
0.04056	3.22894
0.0406	3.18724
0.04064	3.00531
0.04068	2.77733
0.04072	2.3623
0.04076	1.99537
0.0408	1.60588
0.04084	1.17023
0.04088	0.78227
0.04092	0.41847
0.04096	0.26686
0.041	0.16275
0.04104	0.10617
0.04108	0.14419
0.04112	0.30033
0.04116	0.52762
0.0412	0.77915
0.04124	1.05509
0.04128	1.49666
0.04132	1.98645
0.04136	2.38347
0.0414	2.61737
0.04144	2.87636
0.04148	3.04293
0.04152	3.11713
0.04156	3.07553
0.0416	2.96516
0.04164	2.80948
0.04168	2.53791
0.04172	2.1269
0.04176	1.74091
0.0418	1.35619
0.04184	1.06648
0.04188	0.70675
0.04192	0.4413
0.04196	0.22277
0.042	0.07441
0.04204	0.01949
0.04208	0.05778
0.04212	0.25961
0.04216	0.48377
0.0422	0.75377
0.04224	1.16363
0.04228	1.50181
0.04232	1.9567
0.04236	2.38737
0.0424	2.65303
0.04244	2.89502
0.04248	3.06653
0.04252	3.21473
0.04256	3.19872
0.0426	3.13627
0.04264	2.90994
0.04268	2.54341
0.04272	2.24831
0.04276	1.81299
0.0428	1.35501
0.04284	1.03879
0.04288	0.79326
0.04292	0.52397
0.04296	0.23063
0.043	0.07749
0.04304	0.04065
0.04308	0.14329
0.04312	0.33807
0.04316	0.48378
0.0432	0.86245
0.04324	1.28575
0.04328	1.75366
0.04332	2.14895
0.04336	2.6365
0.0434	3.14597
0.04344	3.46609
0.04348	3.71482
0.04352	3.70442
0.04356	3.76437
0.0436	3.7302
0.04364	3.5081
0.04368	3.19234
0.04372	2.83006
0.04376	2.39779
0.0438	1.87207
0.04384	1.37043
0.04388	0.98659
0.04392	0.57942
0.04396	0.40744
0.044	0.16493
0.04404	0.15755
0.04408	0.24408
0.04412	0.42453
0.04416	0.62845
0.0442	1.02045
0.04424	1.45951
0.04428	1.82827
0.04432	2.2447
0.04436	2.63839
0.0444	3.10345
0.04444	3.40486
0.04448	3.61338
0.04452	3.72913
0.04456	3.61119
0.0446	3.4948
0.04464	3.33287
0.04468	3.03132
0.04472	2.66067
0.04476	2.17381
0.0448	1.87616
0.04484	1.46173
0.04488	1.00092
0.04492	0.65816
0.04496	0.29226
0.045	0.2087
0.04504	0.19559
0.04508	0.06491
0.04512	0.26334
0.04516	0.50857
0.0452	0.89468
0.04524	1.11616
0.04528	1.40843
0.04532	1.9361
0.04536	2.32296
0.0454	2.75723
0.04544	2.98039
0.04548	3.1337
0.04552	3.45222
0.04556	3.39517
0.0456	3.22144
0.04564	3.02506
0.04568	2.89988
0.04572	2.51665
0.04576	2.03996
0.0458	1.77519
0.04584	1.48681
0.04588	1.03356
0.04592	0.67386
0.04596	0.26632
0.046	0.11631
0.04604	0.10584
0.04608	0.11713
0.04612	0.1971
0.04616	0.46315
0.0462	0.86812
0.04624	1.10641
0.04628	1.31939
0.04632	1.85977
0.04636	2.42186
0.0464	2.74735
0.04644	3.00123
0.04648	3.32473
0.04652	3.52989
0.04656	3.52294
0.0466	3.46873
0.04664	3.32033
0.04668	3.00736
0.04672	2.69449
0.04676	2.21715
0.0468	1.81043
0.04684	1.49765
0.04688	1.09054
0.04692	0.75363
0.04696	0.36928
0.047	0.24305
0.04704	0.16313
0.04708	0.05906
0.04712	0.2835
0.04716	0.5542
0.0472	0.94182
0.04724	1.09398
0.04728	1.50478
0.04732	2.05675
0.04736	2.39751
0.0474	2.85661
0.04744	3.08168
0.04748	3.35526
0.04752	3.60697
0.04756	3.53153
0.0476	3.341
0.04764	3.17662
0.04768	3.01494
0.04772	2.6915
0.04776	2.20652
0.0478	1.79519
0.04784	1.45736
0.04788	1.05156
0.04792	0.60093
0.04796	0.26965
0.048	0.15118
0.04804	0.17441
0.04808	0.19785
0.04812	0.2917
0.04816	0.4556
0.0482	0.83022
0.04824	1.15658
0.04828	1.43455
0.04832	1.92285
0.04836	2.36291
0.0484	2.73145
0.04844	3.00519
0.04848	3.20786
0.04852	3.43361
0.04856	3.61195
0.0486	3.57848
0.04864	3.40393
0.04868	3.1354
0.04872	2.86693
0.04876	2.45739
0.0488	2.09482
0.04884	1.68499
0.04888	1.27473
0.04892	0.95793
0.04896	0.5699
0.049	0.22814
0.04904	0.16758
0.04908	0.17638
0.04912	0.37203
0.04916	0.61338
0.0492	0.94753
0.04924	1.28052
0.04928	1.77708
0.04932	2.22572
0.04936	2.6032
0.0494	3.00376
0.04944	3.31
0.04948	3.52214
0.04952	3.64036
0.04956	3.7118
0.0496	3.57203
0.04964	3.38577
0.04968	3.10601
0.04972	2.66226
0.04976	2.26609
0.0498	1.77627
0.04984	1.33373
0.04988	0.98506
0.04992	0.636
0.04996	0.40399
0.05	0.21834
0.05004	0.1495
0.05008	0.15037
0.05012	0.29144
0.05016	0.5727
0.0502	0.82964
0.05024	1.34453
0.05028	1.7883
0.05032	2.185
0.05036	2.55844
0.0504	2.88534
0.05044	3.14244
0.05048	3.40049
0.05052	3.5421
0.05056	3.56751
0.0506	3.45342
0.05064	3.27054
0.05068	2.87795
0.05072	2.51085
0.05076	2.16915
0.0508	1.80571
0.05084	1.37344
0.05088	0.9425
0.05092	0.60652
0.05096	0.31806
0.051	0.12374
0.05104	0.09368
0.05108	0.13344
0.05112	0.2897
0.05116	0.58569
0.0512	0.85657
0.05124	1.14929
0.05128	1.55775
0.05132	2.05853
0.05136	2.41673
0.0514	2.77365
0.05144	3.03546
0.05148	3.22588
0.05152	3.32159
0.05156	3.36976
0.0516	3.22946
0.05164	3.06542
0.05168	2.80712
0.05172	2.3841
0.05176	1.93747
0.0518	1.58462
0.05184	1.23131
0.05188	0.83024
0.05192	0.54593
0.05196	0.33125
0.052	0.16267
0.05204	0.08721
0.05208	0.15188
0.05212	0.28618
0.05216	0.60775
0.0522	0.9521
0.05224	1.31952
0.05228	1.68679
0.05232	2.19539
0.05236	2.56341
0.0524	2.88524
0.05244	3.13762
0.05248	3.41482
0.05252	3.52892
0.05256	3.62124
0.0526	3.52739
0.05264	3.38862
0.05268	2.97
0.05272	2.67133
0.05276	2.28092
0.0528	1.93976
0.05284	1.5772
0.05288	1.05181
0.05292	0.66895
0.05296	0.35765
0.053	0.18803
0.05304	0.18318
0.05308	0.24867
0.05312	0.43124
0.05316	0.73061
0.0532	1.09951
0.05324	1.37328
0.05328	1.78699
0.05332	2.45825
0.05336	2.9169
0.0534	3.30435
0.05344	3.59732
0.05348	3.796
0.05352	3.94755
0.05356	4.05204
0.0536	3.89801
0.05364	3.67372
0.05368	3.33216
0.05372	2.96731
0.05376	2.50856
0.0538	2.0263
0.05384	1.56733
0.05388	1.01385
0.05392	0.69472
0.05396	0.39795
0.054	0.28786
0.05404	0.24663
0.05408	0.4151
0.05412	0.65203
0.05416	0.91039
0.0542	1.23726
0.05424	1.63272
0.05428	2.12039
0.05432	2.70042
0.05436	3.11446
0.0544	3.38647
0.05444	3.51681
0.05448	3.69384
0.05452	3.63564
0.05456	3.57759
0.0546	3.49627
0.05464	3.39175
0.05468	3.07604
0.05472	2.69037
0.05476	2.30525
0.0548	1.77961
0.05484	1.27799
0.05488	0.87065
0.05492	0.62816
0.05496	0.38598
0.055	0.26178
0.05504	0.20859
0.05508	0.25001
0.05512	0.50361
0.05516	0.75783
0.0552	1.01286
0.05524	1.43343
0.05528	1.99601
0.05532	2.46569
0.05536	2.79548
0.0554	3.24385
0.05544	3.52851
0.05548	3.79042
0.05552	3.84136
0.05556	3.82232
0.0556	3.78004
0.05564	3.69069
0.05568	3.34242
0.05572	2.97011
0.05576	2.69082
0.0558	2.26894
0.05584	1.6571
0.05588	1.23098
0.05592	0.80207
0.05596	0.48766
0.056	0.35799
0.05604	0.27183
0.05608	0.2527
